mean_test_score,params,n_neighbors,algorithm,weights,p
0.912344449975112,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,ball_tree,distance,1
0.9107646542937733,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,ball_tree,uniform,2
0.9097158026973856,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,ball_tree,distance,2
0.9132475289767475,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,ball_tree,uniform,1
0.9135094455900827,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,ball_tree,distance,1
0.9132475289767475,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,ball_tree,uniform,2
0.9110775320581194,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,ball_tree,distance,2
0.910649695418237,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,ball_tree,uniform,1
0.9123883002678423,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,ball_tree,distance,1
0.910649695418237,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,ball_tree,uniform,2
0.9096577306880942,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,ball_tree,distance,2
0.8919042878475432,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",2,kd_tree,uniform,1
0.892978027447913,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",2,kd_tree,distance,1
0.8919042878475432,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",2,kd_tree,uniform,2
0.892978027447913,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",2,kd_tree,distance,2
0.8933762355116261,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",3,kd_tree,uniform,1
0.8974317950176587,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",3,kd_tree,distance,1
0.8933762355116261,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3,kd_tree,uniform,2
0.8980148853966675,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",3,kd_tree,distance,2
0.9034096565455452,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,kd_tree,uniform,1
0.9090035317262795,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,kd_tree,distance,1
0.9034096565455452,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,kd_tree,uniform,2
0.9088992391381641,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,kd_tree,distance,2
0.9026594609969424,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,kd_tree,uniform,1
0.9086693213870914,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,kd_tree,distance,1
0.9026594609969424,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,kd_tree,uniform,2
0.907209225153476,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,kd_tree,distance,2
0.9036289080091967,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,kd_tree,uniform,1
0.9081004527246439,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,kd_tree,distance,1
0.9036289080091967,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,kd_tree,uniform,2
0.9063488113015241,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,kd_tree,distance,2
0.9073241840290123,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,kd_tree,uniform,1
0.9084145156320368,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,kd_tree,distance,1
0.9073241840290123,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,kd_tree,uniform,2
0.9072530754462065,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,kd_tree,distance,2
0.9141280902604944,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,kd_tree,uniform,1
0.9140688331081563,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,kd_tree,distance,1
0.9141280902604944,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,kd_tree,uniform,2
0.9134833724430539,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,kd_tree,distance,2
0.9138768399345801,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,kd_tree,uniform,1
0.9135224821635972,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,kd_tree,distance,1
