mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.8830287515703145,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 200)"
0.8965784920239873,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 200)"
0.8818519045248763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 20)"
0.8865178126999929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 20)"
0.89900329469767,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 20)"
0.6065455450472872,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 20)"
0.8865178126999929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 20)"
0.89900329469767,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 20)"
0.8818519045248763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 20)"
0.8865178126999929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 20)"
0.89900329469767,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 20)"
0.8757887126976225,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 65)"
0.8839543482898385,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 65)"
0.8980456991158832,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 65)"
0.4655798904927825,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 65)"
0.8839543482898385,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 65)"
0.8980456991158832,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 65)"
0.8757887126976225,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 65)"
0.8839543482898385,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 65)"
0.8980456991158832,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 65)"
0.8683080897864371,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 110)"
0.8911161677214439,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 110)"
0.8984059826020999,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 110)"
0.49025456872644535,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 110)"
0.8911161677214439,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 110)"
0.8984059826020999,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 110)"
0.8683080897864371,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 110)"
0.8911161677214439,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 110)"
0.8984059826020999,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 110)"
0.8576820972291357,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 155)"
0.8860532366256606,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 155)"
0.8981973974258693,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 155)"
0.4396276280547061,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 155)"
0.8860532366256606,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 155)"
0.8981973974258693,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 155)"
0.8576820972291357,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 155)"
0.8860532366256606,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 155)"
0.8981973974258693,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 155)"
0.8746865296641303,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 200)"
0.8927516651259808,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 200)"
0.8944049396762189,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 200)"
0.652069259759653,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 200)"
0.8927516651259808,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 200)"
0.8944049396762189,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 200)"
0.8746865296641303,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 200)"
0.8927516651259808,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 200)"
0.8944049396762189,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 200)"
0.8754639835028086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 155, 20)"
0.8803112185640807,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 155, 20)"
0.8969482566545782,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 155, 20)"
0.471334945127877,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 155, 20)"
0.8803112185640807,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 155, 20)"
0.8969482566545782,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 155, 20)"
0.8754639835028086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 155, 20)"
