mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.9118573561828913,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 200)"
0.37875157031453693,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 200)"
0.8833404441916141,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 200)"
0.9118573561828913,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 200)"
0.8190535447628529,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 200)"
0.8833404441916141,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 200)"
0.9118573561828913,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 200)"
0.8481511768470454,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 155, 20)"
0.8744886107753207,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 155, 20)"
0.9119616487710067,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 155, 20)"
0.5118407641802365,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 155, 20)"
0.8744886107753207,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 155, 20)"
0.9119616487710067,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 155, 20)"
0.8481511768470454,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 155, 20)"
0.8744886107753207,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 155, 20)"
0.9119616487710067,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 155, 20)"
0.8522162174974518,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 155, 65)"
0.8938111830097892,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 155, 65)"
0.9073585531773685,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 155, 65)"
0.6281222593567044,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 155, 65)"
