mean_test_score,params,n_neighbors,algorithm,weights,p
0.894748631159781,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,kd_tree,uniform,1
0.8883275261324041,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,kd_tree,distance,1
0.894748631159781,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,kd_tree,uniform,2
0.8848408352888193,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,kd_tree,distance,2
0.8955853421507977,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,kd_tree,uniform,1
0.8876389580222332,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,kd_tree,distance,1
0.8955853421507977,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,kd_tree,uniform,2
0.883957903718979,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,kd_tree,distance,2
0.8945376756974566,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,kd_tree,uniform,1
0.8852508947830003,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,kd_tree,distance,1
0.8945376756974566,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,kd_tree,uniform,2
0.8827289103794828,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,kd_tree,distance,2
0.9009753727274882,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,kd_tree,uniform,1
0.8905828533503992,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,kd_tree,distance,1
0.9009753727274882,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,kd_tree,uniform,2
0.8877740643295645,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,kd_tree,distance,2
0.900764417265164,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,kd_tree,uniform,1
0.890726255659058,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,kd_tree,distance,1
0.900764417265164,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,kd_tree,uniform,2
0.8875429614354452,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,kd_tree,distance,2
0.9058214226457132,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,kd_tree,uniform,1
0.8923878262106235,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,kd_tree,distance,1
0.9058214226457132,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,kd_tree,uniform,2
0.8902711607291,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,kd_tree,distance,2
0.9090592334494774,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,kd_tree,uniform,1
0.8938775510204081,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,kd_tree,distance,1
0.9090592334494774,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,kd_tree,uniform,2
0.8913697883334519,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,kd_tree,distance,2
0.9067908696579676,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,kd_tree,uniform,1
0.891879399843561,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,kd_tree,distance,1
0.9067908696579676,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,kd_tree,uniform,2
0.8899452463912395,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,kd_tree,distance,2
0.906243333570362,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,kd_tree,uniform,1
